@relation 'voice-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.15,1,ifelse(A<0.2,2,3))-V-R1-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.05,1,ifelse(A<0.08,2,3))-V-R2-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.15,1,ifelse(A<0.23,2,3))-V-R3-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.09,1,ifelse(A<0.15,2,3))-V-R4-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.19,1,ifelse(A<0.23,2,3))-V-R5-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.09,1,ifelse(A<0.13,2,3))-V-R6-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<2.17,1,ifelse(A<3.2,2,3))-V-R7-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<33,1,ifelse(A<65,2,3))-V-R8-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.9,1,ifelse(A<0.95,2,3))-V-R9-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.3,1,ifelse(A<0.5,2,3))-V-R10-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.16,1,ifelse(A<0.22,2,3))-V-R11-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.15,1,ifelse(A<0.2,2,3))-V-R12-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.12,1,ifelse(A<0.16,2,3))-V-R13-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.02,1,ifelse(A<0.05,2,3))-V-R14-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.22,1,ifelse(A<0.27,2,3))-V-R15-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.5,1,ifelse(A<1,2,3))-V-R16-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.02,1,ifelse(A<0.15,2,3))-V-R17-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<3,1,ifelse(A<7,2,3))-V-R18-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<3.2,1,ifelse(A<7,2,3))-V-R19-weka.filters.unsupervised.attribute.MathExpression-Eifelse(A<0.1,1,ifelse(A<0.15,2,3))-V-R20-weka.filters.unsupervised.attribute.NumericToNominal-R1-20-output-debug-info'

@attribute meanfreq {1,2,3}
@attribute sd {1,2,3}
@attribute median {1,2,3}
@attribute Q25 {1,2,3}
@attribute Q75 {1,2,3}
@attribute IQR {1,2,3}
@attribute skew {1,2,3}
@attribute kurt {1,2,3}
@attribute sp.ent {1,2,3}
@attribute sfm {1,2,3}
@attribute mode {1,2,3}
@attribute centroid {1,2,3}
@attribute meanfun {1,2,3}
@attribute minfun {1,2,3}
@attribute maxfun {1,2,3}
@attribute meandom {1,2,3}
@attribute mindom {1,2,3}
@attribute maxdom {1,2,3}
@attribute dfrange {1,2,3}
@attribute modindx {1,2,3}
@attribute label {male,female}

@data
2,1,2,3,1,1,3,1,1,1,2,2,3,1,2,2,3,2,2,2,female
2,1,2,3,1,1,2,1,1,1,2,2,2,1,1,2,3,2,2,1,female
2,1,2,3,2,1,2,1,1,1,2,2,2,1,3,2,3,2,2,2,female
2,1,2,3,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,2,1,2,3,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,3,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,2,2,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,3,1,3,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,1,2,3,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,2,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,1,1,3,1,1,3,female
1,2,2,1,2,2,2,1,2,3,2,1,3,1,1,2,1,2,2,3,female
2,1,2,3,2,1,3,1,1,1,2,2,3,3,1,1,3,1,1,1,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,1,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,2,2,2,3,2,2,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,3,3,2,2,3,female
2,2,2,3,1,1,3,1,1,2,2,2,3,2,2,2,2,3,2,3,female
2,2,2,3,2,1,3,1,1,2,2,2,3,3,2,1,2,1,1,1,female
2,1,2,3,1,1,2,1,1,2,2,2,2,2,1,2,3,2,2,3,female
2,1,2,3,2,1,3,1,1,2,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,1,2,3,2,2,1,female
1,2,2,1,1,2,2,1,2,3,2,1,2,2,3,2,2,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,female
2,1,2,3,1,1,3,1,1,1,2,2,2,1,1,3,3,2,2,3,female
2,1,2,3,2,1,3,1,1,2,2,2,3,3,2,1,1,1,1,3,female
2,1,2,3,2,1,3,1,1,2,2,2,2,1,2,1,1,1,1,1,female
2,1,2,3,2,1,3,1,1,1,2,2,3,3,3,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,3,2,2,2,3,female
2,1,2,3,1,1,3,1,1,1,2,2,3,2,3,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,2,2,2,3,3,1,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,1,2,1,1,2,female
2,1,2,3,2,1,1,1,1,1,2,2,3,2,2,1,3,1,1,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,3,1,1,1,2,2,3,2,1,1,3,1,1,2,female
2,1,2,3,2,1,2,1,1,2,2,2,3,3,2,2,3,2,2,2,female
2,1,2,3,1,1,3,1,1,1,2,2,3,3,3,2,3,2,2,3,female
2,1,2,3,1,1,3,1,1,2,2,2,3,3,1,2,2,2,2,2,female
2,1,2,3,2,1,2,1,1,2,2,2,3,2,2,3,3,2,2,3,female
2,1,2,3,2,1,3,1,1,1,2,2,3,1,3,2,3,2,2,3,female
2,1,2,3,2,1,3,1,1,1,2,2,3,2,1,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,3,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,1,2,3,2,2,1,female
2,1,2,3,2,1,1,1,1,1,2,2,3,1,2,2,3,2,2,2,female
2,2,2,3,2,1,3,1,1,2,2,2,3,1,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,2,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,2,2,2,2,2,1,2,3,2,2,2,female
2,1,2,3,2,1,1,1,1,2,2,2,3,2,2,2,2,2,2,1,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,1,3,1,1,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,1,2,2,3,2,2,1,female
2,1,2,3,2,1,2,1,1,2,2,2,3,1,1,1,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,3,2,3,2,2,2,female
2,2,2,3,1,1,3,1,1,2,2,2,3,3,1,2,2,2,2,3,female
2,1,2,3,1,1,3,1,1,1,2,2,3,1,2,1,3,2,2,1,female
2,1,2,3,1,1,3,1,1,1,2,2,2,1,1,1,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,1,1,3,2,2,1,female
2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,3,female
2,1,2,3,1,1,3,1,1,1,2,2,2,2,1,2,2,2,2,1,female
2,1,2,3,1,1,3,1,1,1,2,2,3,2,2,2,2,2,2,2,female
2,1,2,3,1,1,2,1,1,1,2,2,3,1,1,2,2,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,2,2,2,2,1,2,2,2,female
2,1,2,3,1,1,2,1,1,1,2,2,3,2,1,2,3,2,2,3,female
2,2,2,3,2,1,2,1,1,1,2,2,3,3,2,3,2,2,2,3,female
2,1,2,3,2,1,1,1,1,1,2,2,3,2,2,2,3,2,2,2,female
2,1,2,3,2,1,1,1,1,2,2,2,3,3,2,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,2,3,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,2,1,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,1,1,3,1,1,1,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,2,2,3,2,1,3,1,1,2,2,2,3,1,1,1,3,1,1,2,female
2,1,2,3,1,1,3,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,female
2,1,2,3,2,1,1,1,1,1,2,2,3,1,2,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,1,1,3,1,1,3,female
2,2,2,3,2,1,2,1,1,2,2,2,3,2,2,2,1,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,1,2,3,2,2,1,female
2,1,2,3,2,1,3,1,1,2,2,2,2,1,1,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,2,2,2,3,2,2,1,1,1,1,1,female
2,1,2,3,1,1,3,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,1,1,2,1,1,1,2,2,3,3,1,1,3,1,1,1,female
2,1,2,3,2,1,3,1,1,1,2,2,3,1,1,2,3,2,2,3,female
2,2,2,2,1,1,2,1,1,3,2,2,3,2,2,2,1,2,2,1,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,1,2,2,2,female
2,1,2,3,2,1,3,1,1,1,2,2,3,3,1,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,1,1,3,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,1,3,1,1,2,female
2,2,2,3,2,1,2,1,1,2,2,2,3,3,1,2,3,2,2,3,female
2,1,2,3,1,1,2,1,1,2,1,2,3,3,3,1,1,2,2,1,female
2,1,2,3,2,1,3,2,1,1,1,2,2,3,1,3,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,1,2,3,2,2,1,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,1,3,2,2,2,female
2,1,2,3,1,1,3,2,1,1,2,2,3,1,2,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,2,2,2,3,1,2,2,1,2,2,3,female
2,2,2,3,3,1,2,1,2,2,1,2,3,1,2,1,2,1,1,3,female
2,2,2,3,3,1,3,1,2,2,1,2,3,1,3,1,2,1,1,3,female
2,2,2,3,2,1,3,1,2,3,1,2,2,1,2,1,2,1,1,3,female
2,2,2,3,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,female
2,2,2,3,3,1,2,1,2,3,1,2,2,1,3,1,2,2,2,2,female
3,2,2,3,3,1,1,1,1,2,1,3,2,1,3,1,2,1,1,3,female
2,2,2,3,3,1,2,1,2,3,1,2,2,1,3,1,2,1,1,3,female
3,2,2,3,3,1,1,1,2,2,1,3,2,1,2,1,2,1,1,2,female
2,2,2,3,3,1,1,1,2,2,1,2,3,1,3,1,2,1,1,3,female
2,2,2,3,3,1,1,1,2,2,1,2,3,1,2,1,2,1,1,3,female
2,2,2,3,2,1,2,1,2,3,2,2,2,1,3,1,1,1,1,2,female
2,2,2,2,2,1,2,1,1,2,2,2,3,2,1,1,1,1,1,3,female
2,2,2,3,3,1,2,1,2,2,2,2,3,1,2,2,1,2,2,3,female
2,2,2,3,2,1,2,1,2,3,2,2,3,1,2,2,1,2,2,2,female
2,2,2,3,2,1,2,1,2,2,2,2,3,1,3,1,1,1,1,2,female
2,2,2,3,2,1,3,1,2,2,2,2,3,1,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,1,2,2,2,3,1,3,1,1,2,2,1,female
2,2,2,2,2,1,3,1,2,3,2,2,3,1,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,3,female
2,2,2,3,2,1,1,1,2,3,2,2,3,2,2,1,1,1,1,3,female
2,3,2,1,2,3,2,1,3,3,2,2,3,1,2,2,1,2,2,3,female
2,2,2,1,2,2,3,1,2,3,2,2,3,3,2,1,1,1,1,3,female
2,3,2,1,2,3,2,1,3,3,2,2,3,3,3,2,1,2,2,3,female
1,3,2,1,2,3,1,1,2,3,3,1,3,1,2,2,1,2,2,3,female
1,3,2,1,2,3,1,1,3,3,2,1,3,2,2,1,2,2,2,3,female
2,3,2,2,2,3,1,1,3,3,2,2,3,2,3,1,1,1,1,3,female
2,3,2,1,2,3,2,1,2,3,2,2,3,1,2,2,1,2,2,3,female
1,3,1,1,2,3,1,1,2,3,2,1,3,2,2,2,2,2,1,3,female
2,3,2,2,3,2,1,1,2,3,2,2,3,2,3,2,1,2,1,3,female
1,3,2,1,2,3,1,1,2,3,2,1,3,3,2,1,1,2,1,3,female
2,1,2,3,2,1,1,1,1,1,2,2,2,1,2,3,2,3,2,3,female
2,1,2,3,2,1,1,1,2,1,2,2,2,2,2,3,3,2,2,3,female
2,1,2,3,2,1,1,1,2,2,2,2,2,2,2,2,3,1,1,3,female
2,1,2,3,2,1,1,1,2,1,2,2,2,1,3,2,2,3,2,3,female
2,1,2,3,2,1,2,1,2,2,1,2,2,1,3,2,1,2,2,1,female
2,1,2,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,female
2,1,2,3,2,1,2,1,2,1,3,2,2,1,2,2,2,2,2,1,female
2,1,2,3,2,1,2,1,1,1,1,2,2,2,2,2,3,2,2,1,female
3,2,2,3,3,1,2,1,2,3,2,3,3,1,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,3,female
2,2,2,3,3,1,1,1,2,3,2,2,3,1,3,1,1,1,1,3,female
2,2,2,3,3,1,2,1,2,3,3,2,2,1,2,1,2,1,1,3,female
2,2,2,2,2,1,2,1,2,3,2,2,2,1,3,1,1,1,1,3,female
2,2,2,2,3,2,1,1,3,3,2,2,2,1,2,1,1,1,1,3,female
3,2,2,3,3,1,2,1,2,2,3,3,2,1,2,1,1,1,1,3,female
2,2,2,3,3,1,1,1,2,3,3,2,3,1,3,1,1,1,1,3,female
2,2,2,2,2,2,2,1,2,3,2,2,3,1,2,1,2,1,1,3,female
2,2,2,3,2,1,2,1,2,3,2,2,2,2,3,1,1,2,2,1,female
3,2,2,3,3,1,2,1,1,2,1,3,2,1,3,1,2,1,1,3,female
2,2,2,1,2,3,2,1,3,3,1,2,2,1,2,1,2,2,2,2,female
2,2,2,3,3,1,1,1,1,2,1,2,2,1,2,1,2,1,1,3,female
2,2,2,3,3,1,1,1,2,3,1,2,2,1,3,1,2,1,1,3,female
3,2,3,3,3,1,2,1,1,1,3,3,3,1,3,1,2,1,1,3,female
2,2,2,3,3,1,1,1,2,3,1,2,3,1,2,1,2,1,1,3,female
3,2,2,3,3,1,1,1,2,2,1,3,3,1,2,1,2,1,1,3,female
2,2,2,3,3,1,1,1,2,2,1,2,3,1,3,1,2,1,1,3,female
2,2,2,3,3,1,1,1,2,3,2,2,3,1,3,1,2,1,1,3,female
2,2,2,3,3,1,2,1,2,2,1,2,3,1,3,1,2,1,1,3,female
2,2,2,3,2,1,3,1,2,2,2,2,3,2,2,1,1,1,1,1,female
2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,female
2,2,2,3,2,1,3,1,2,3,2,2,3,3,2,1,1,1,1,3,female
2,2,2,3,2,1,3,1,2,2,2,2,2,1,3,1,1,1,1,3,female
2,2,2,2,2,1,3,3,2,3,2,2,2,1,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,2,2,2,2,3,2,2,1,1,1,1,3,female
2,2,2,2,3,2,3,3,2,3,2,2,2,1,3,1,1,1,1,3,female
2,2,2,2,3,2,3,3,2,3,2,2,3,2,3,1,1,1,1,3,female
2,2,2,3,3,1,2,1,2,3,2,2,2,1,3,1,1,1,1,1,female
2,2,2,3,2,1,3,2,2,3,2,2,2,1,3,1,1,1,1,1,female
1,2,1,1,1,2,2,1,2,3,1,1,2,1,2,1,1,1,1,3,female
1,2,1,1,1,2,2,1,2,3,1,1,2,1,2,1,1,1,1,3,female
1,2,1,1,1,2,2,1,2,3,1,1,2,1,3,1,1,2,2,2,female
1,3,1,1,2,3,1,1,3,3,1,1,3,1,3,1,1,1,1,3,female
1,2,1,1,1,2,1,1,2,3,1,1,3,2,2,1,1,1,1,3,female
1,2,1,1,1,3,1,1,3,3,1,1,2,1,3,1,1,1,1,3,female
1,2,1,1,1,2,1,1,2,3,1,1,2,2,2,1,1,1,1,3,female
1,3,1,1,1,3,2,1,2,3,1,1,2,1,3,1,1,1,1,3,female
1,2,1,1,1,2,1,1,3,3,1,1,2,1,2,1,1,1,1,3,female
1,2,1,1,1,2,1,1,2,3,1,1,2,1,3,1,1,1,1,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
1,3,2,1,3,3,3,3,1,1,2,1,3,1,2,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,2,1,2,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
1,3,2,1,3,3,3,3,1,1,2,1,3,1,3,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
2,3,2,1,3,3,3,3,1,1,2,2,3,1,3,1,1,1,2,3,female
2,2,2,2,2,1,3,2,2,3,2,2,2,2,2,2,1,2,2,3,female
2,2,2,2,3,2,3,3,2,3,2,2,2,1,3,1,1,1,1,2,female
2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,female
2,2,2,2,2,1,3,2,2,3,2,2,2,2,3,1,1,1,1,3,female
2,2,2,2,3,2,3,2,2,3,2,2,2,1,3,1,1,1,1,3,female
2,3,2,2,2,2,3,2,1,2,2,2,3,2,3,1,1,1,1,3,female
2,3,2,2,2,2,3,2,1,2,2,2,3,2,3,1,1,1,1,3,female
2,3,2,1,3,3,3,2,2,2,2,2,3,2,3,1,1,1,1,3,female
2,2,2,3,2,1,3,1,2,2,2,2,3,1,2,1,1,1,1,3,female
2,2,2,2,3,2,3,2,2,3,2,2,2,1,2,1,1,1,1,3,female
3,1,2,3,2,1,2,1,1,1,2,3,3,2,3,3,3,2,2,3,female
3,1,2,3,3,1,2,1,1,1,3,3,3,2,2,2,3,2,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,2,2,3,2,1,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,2,2,3,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,3,1,2,2,3,female
3,1,2,3,2,1,1,1,1,1,3,3,3,2,2,3,3,2,2,3,female
3,1,2,3,3,1,1,1,1,1,2,3,3,1,2,3,2,3,2,3,female
2,1,2,3,2,1,1,1,1,1,2,2,3,2,2,2,2,1,1,3,female
3,1,2,3,3,1,2,1,1,1,3,3,3,2,3,1,1,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,2,3,2,2,2,female
3,1,2,3,2,1,2,1,1,1,2,3,3,2,2,3,2,2,2,3,female
3,1,2,3,3,1,1,1,1,1,3,3,3,1,3,3,1,2,2,3,female
2,1,2,3,2,1,1,1,1,1,2,2,3,2,3,2,3,2,2,3,female
3,1,2,3,2,1,2,1,1,1,2,3,3,2,2,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,2,3,2,2,3,female
2,1,2,3,2,1,1,1,1,1,2,2,2,1,3,1,2,1,1,3,female
3,1,2,3,3,1,1,1,1,1,2,3,3,1,3,3,3,2,2,3,female
3,1,2,3,2,1,1,1,1,1,2,3,3,3,2,1,3,1,1,3,female
3,1,2,3,2,1,2,1,1,1,2,3,3,1,2,3,1,2,2,3,female
1,3,2,1,2,3,1,1,3,3,2,1,3,3,2,1,2,1,1,3,female
1,3,2,1,2,3,1,1,3,3,2,1,3,2,2,3,1,2,2,3,female
1,3,2,1,2,3,2,1,2,3,2,1,3,2,2,1,1,1,1,3,female
1,3,1,1,2,3,1,1,3,3,1,1,3,1,3,1,1,1,1,3,female
3,1,3,3,3,1,2,1,1,1,3,3,2,1,3,2,1,2,2,2,female
3,1,3,3,3,1,2,1,1,1,3,3,2,1,3,1,2,1,1,3,female
3,1,2,3,3,1,1,1,1,1,3,3,1,1,3,1,2,1,1,2,female
3,1,3,3,3,1,2,1,1,1,3,3,2,1,3,1,1,1,1,3,female
3,1,3,3,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,3,female
3,1,2,3,3,1,1,1,1,1,2,3,2,2,3,2,1,2,2,3,female
3,1,2,3,3,1,1,1,1,1,3,3,3,1,3,1,1,2,2,1,female
3,1,3,3,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,2,female
3,1,3,3,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,3,female
3,1,3,3,3,1,3,1,1,1,3,3,3,1,3,1,1,1,1,2,female
1,2,1,1,1,3,1,1,3,3,2,1,3,2,3,2,1,2,2,3,female
1,3,1,1,2,3,1,1,2,3,2,1,3,3,3,1,1,1,1,3,female
2,3,2,1,3,3,1,1,2,3,3,2,3,2,3,2,1,2,2,3,female
1,3,1,1,1,3,2,1,2,3,1,1,3,3,2,1,1,2,2,3,female
3,1,2,3,3,1,2,1,1,1,2,3,3,2,2,3,1,2,2,3,female
3,1,2,3,3,1,1,1,1,1,3,3,3,2,3,3,1,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,2,1,1,1,1,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,3,2,1,2,2,3,female
2,1,2,3,2,1,2,1,1,1,2,2,3,1,3,2,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,3,2,3,3,2,2,3,female
3,1,2,3,2,1,1,1,1,1,2,3,3,2,3,2,1,2,2,1,female
3,1,2,3,2,1,2,1,1,1,3,3,3,2,2,2,3,2,2,3,female
3,1,2,3,2,1,3,1,1,1,2,3,3,3,2,3,3,2,2,2,female
2,1,2,3,2,1,2,1,1,1,2,2,3,2,2,2,2,2,2,3,female
2,2,2,3,2,1,1,1,2,3,2,2,3,2,2,1,1,2,2,1,female
2,2,2,3,3,1,1,1,2,3,2,2,3,1,3,1,2,1,1,2,female
2,2,2,3,3,1,1,1,2,2,1,2,2,1,3,1,1,1,1,2,female
2,2,2,3,3,1,1,1,2,2,2,2,3,2,3,1,1,1,1,2,female
2,2,2,2,2,1,2,1,2,3,2,2,3,1,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,2,3,2,2,3,1,3,1,1,2,2,1,female
2,2,2,3,3,1,2,1,2,3,3,2,3,1,2,1,1,2,2,1,female
2,2,2,3,2,1,2,1,2,3,2,2,3,1,2,1,2,1,1,3,female
2,2,2,3,3,1,2,1,2,2,2,2,3,3,3,2,1,2,2,3,female
2,3,2,2,3,3,2,1,2,3,2,2,3,2,3,1,1,1,1,3,female
2,2,2,3,3,1,2,1,2,3,2,2,3,2,2,1,1,1,1,3,female
2,3,2,2,3,2,3,2,2,3,2,2,3,1,3,1,1,1,1,3,female
2,3,2,3,3,1,2,1,2,3,2,2,3,1,2,1,1,1,1,3,female
2,2,2,3,3,1,3,1,2,3,2,2,3,1,2,1,1,1,1,3,female
2,3,2,1,2,3,2,1,2,3,2,2,3,1,3,1,1,1,1,3,female
1,3,2,1,2,3,2,1,3,3,2,1,3,2,2,1,1,1,1,3,female
2,3,2,3,3,1,3,1,2,2,2,2,3,2,2,1,1,1,1,3,female
2,3,2,1,3,3,2,2,2,3,2,2,3,2,3,1,1,1,1,3,female
1,2,2,1,1,2,1,1,3,3,2,1,3,1,3,1,1,1,1,3,female
1,3,1,1,2,3,2,1,2,3,1,1,3,2,2,2,1,1,1,3,female
1,3,1,1,2,3,1,1,3,3,1,1,3,2,2,1,1,2,2,3,female
1,3,2,1,2,3,1,1,2,3,2,1,3,2,2,2,1,2,2,3,female
2,2,2,2,2,2,1,1,2,3,2,2,3,2,2,2,1,2,1,3,female
1,3,2,1,2,3,1,1,3,3,1,1,3,2,2,1,1,2,2,3,female
1,3,2,1,2,3,1,1,3,3,2,1,3,3,3,2,1,2,2,3,female
1,3,1,1,2,3,1,1,3,3,1,1,3,2,2,1,1,1,1,3,female
1,3,2,1,2,3,1,1,3,3,3,1,3,1,2,1,1,1,1,3,female
1,3,2,1,2,3,1,1,3,3,1,1,2,1,2,3,1,2,1,3,female
2,2,2,3,3,1,1,1,2,3,3,2,3,1,2,1,1,2,2,2,female
2,2,2,3,3,1,1,1,2,2,2,2,3,2,3,1,1,1,1,3,female
2,2,2,3,2,1,2,1,1,2,2,2,3,1,2,1,1,2,2,2,female
2,2,2,2,3,2,2,1,2,3,2,2,3,1,3,1,1,1,1,3,female
2,2,2,2,2,1,3,1,2,3,2,2,3,1,2,1,1,1,1,3,female
2,2,2,3,2,1,3,1,2,3,2,2,3,1,3,1,1,1,1,1,female
2,2,2,2,2,1,2,1,2,3,2,2,2,1,2,1,1,1,1,3,female
2,2,2,3,2,1,2,1,1,2,3,2,2,1,2,2,1,2,2,3,female
2,2,2,3,2,1,2,1,2,2,2,2,3,2,3,1,1,2,2,1,female
2,2,2,3,2,1,1,1,2,3,2,2,3,2,2,1,2,1,1,3,female
1,3,2,1,2,3,3,3,1,2,2,1,1,1,1,1,1,1,2,3,female
1,3,1,1,2,3,3,3,1,2,2,1,3,1,2,1,1,1,2,3,female
1,3,1,1,2,3,3,3,1,2,2,1,3,1,3,1,1,1,2,3,female
1,3,1,1,2,3,3,3,1,2,2,1,2,1,3,1,1,1,2,3,female
1,3,2,1,2,3,3,3,1,2,2,1,3,1,3,1,1,1,2,3,female
2,1,2,3,2,1,3,1,1,2,2,2,3,2,2,3,2,2,2,3,female
2,1,2,3,2,1,3,1,1,2,2,2,2,1,2,3,1,2,2,3,female
2,1,2,3,2,1,2,1,1,2,2,2,2,1,2,3,3,2,2,2,female
2,1,2,3,2,1,1,1,1,2,2,2,3,2,1,3,3,2,2,3,female
2,1,2,3,2,1,3,1,1,2,2,2,3,1,2,3,1,2,2,3,female
2,2,2,3,2,1,2,1,2,3,2,2,2,1,3,3,3,2,2,3,female
2,2,2,3,2,1,2,1,2,2,2,2,2,1,1,3,3,2,2,3,female
2,1,2,3,2,1,2,1,1,2,2,2,3,2,3,3,1,2,2,3,female
2,1,2,3,2,1,2,1,1,2,2,2,2,1,2,3,3,3,2,3,female
2,1,2,3,2,1,2,1,1,2,2,2,2,1,3,3,1,2,2,3,female
2,2,2,3,3,1,2,1,2,3,2,2,3,2,2,1,1,1,1,1,female
2,2,2,2,2,1,2,1,2,3,2,2,3,1,3,1,1,1,1,3,female
2,2,2,3,3,1,1,1,2,3,3,2,3,2,3,1,2,1,1,3,female
